Product ID,failure_pred,failure_prob
L52846,0,0.9919865978274105
M14882,0,0.9919865978274105
M20841,0,0.9912341326184695
L54828,0,0.9865693469137485
M23185,0,0.9900162042051684
M22511,0,0.9919865978274105
L47465,0,0.9919865978274105
L53620,0,0.9919865978274105
L56162,0,0.9919865978274105
L54253,0,0.9919865978274105
L48325,0,0.9919865978274105
L56822,0,0.9919865978274105
M17778,0,0.9912341326184695
L57160,0,0.9919865978274105
H31955,0,0.9912341326184695
M17043,0,0.9919865978274105
L49868,0,0.9912341326184695
L54170,0,0.9919865978274105
L49210,0,0.9912341326184695
L53004,0,0.9919865978274105
M21924,0,0.9919865978274105
L48726,0,0.9919865978274105
M23130,0,0.9919865978274105
M23527,0,0.9919865978274105
L47892,0,0.9919865978274105
L50573,0,0.9919865978274105
L55483,0,0.9919865978274105
M21288,0,0.9919865978274105
L53730,0,0.9919865978274105
L49662,0,0.9919865978274105
L57001,0,0.9919865978274105
L56059,0,0.9919865978274105
H39336,0,0.9919865978274105
H36399,0,0.9919865978274105
L47416,0,0.9919865978274105
M23751,0,0.9912341326184695
L55695,0,0.9919865978274105
M22710,0,0.9919865978274105
L50039,0,0.9919865978274105
M19160,0,0.9919865978274105
M20933,0,0.9919865978274105
M21922,0,0.9919865978274105
L56376,0,0.9919865978274105
L55763,0,0.9919865978274105
L55950,0,0.9919865978274105
M20212,0,0.9919865978274105
L49855,0,0.9919865978274105
L51769,0,0.9919865978274105
L56352,0,0.9919865978274105
H36250,1,0.07268875633419558
H31072,0,0.9919865978274105
L51183,0,0.9897888103382276
M17626,0,0.9919865978274105
L47333,0,0.9919865978274105
L50408,0,0.9754364575362788
L54368,0,0.9919865978274105
L55230,0,0.9919865978274105
H39169,0,0.9919865978274105
L49573,0,0.9919865978274105
L52110,0,0.9861939778243319
L49085,0,0.9919865978274105
L50553,0,0.9919865978274105
L57118,0,0.9919865978274105
L51575,1,0.0547136393050488
L51137,0,0.9919865978274105
L47435,0,0.9919865978274105
L56906,0,0.9919865978274105
L53478,0,0.9919865978274105
L55583,0,0.9919865978274105
L53554,0,0.9919865978274105
L56403,0,0.9919865978274105
L50966,0,0.9919865978274105
L53770,0,0.9919865978274105
L53271,0,0.9877172771782851
L52888,0,0.9919865978274105
L50342,0,0.9865693469137485
L56101,0,0.9919865978274105
M23604,0,0.9919865978274105
L47319,0,0.9865693469137485
L50821,0,0.9919865978274105
L56667,0,0.9919865978274105
L53162,0,0.9919865978274105
L55512,0,0.9919865978274105
L49957,0,0.9919865978274105
M23294,0,0.9912341326184695
M22987,0,0.9919865978274105
L51220,0,0.9919865978274105
L53263,0,0.9919865978274105
H30090,0,0.9919865978274105
M23169,0,0.9919865978274105
H38897,0,0.9919865978274105
H39306,0,0.9919865978274105
L56869,0,0.9919865978274105
L55853,0,0.9919865978274105
L54986,0,0.9919865978274105
L51908,0,0.9919865978274105
L54982,0,0.9877172771782851
L56907,0,0.9919865978274105
H39303,0,0.9919865978274105
M23774,0,0.9919865978274105
M22245,0,0.9919865978274105
M19597,0,0.9897888103382276
L51758,0,0.9897888103382276
L53345,0,0.9919865978274105
L48006,0,0.9919865978274105
L57152,0,0.9919865978274105
L54235,0,0.9919865978274105
L53076,0,0.9919865978274105
M23720,0,0.9919865978274105
L49061,0,0.9919865978274105
L49764,0,0.9919865978274105
M17973,0,0.9912341326184695
M15349,0,0.9919865978274105
L48489,0,0.9919865978274105
L52112,0,0.9919865978274105
L47647,0,0.9919865978274105
L55149,0,0.9919865978274105
L53202,0,0.9919865978274105
M15767,0,0.9919865978274105
L50363,0,0.9919865978274105
L47359,0,0.9912341326184695
L56425,0,0.9919865978274105
L49209,0,0.9919865978274105
L56199,0,0.9919865978274105
L50620,0,0.9919865978274105
H35949,0,0.9919865978274105
M17657,0,0.9919865978274105
L56716,0,0.9919865978274105
L47584,0,0.9912341326184695
L52558,0,0.9861939778243319
L47427,0,0.9912341326184695
M24081,0,0.9919865978274105
M15279,0,0.9919865978274105
L47616,0,0.9919865978274105
M21604,0,0.9897888103382276
L49077,0,0.9919865978274105
L53503,0,0.9919865978274105
L53184,0,0.9919865978274105
L54071,0,0.9912341326184695
L53335,0,0.9919865978274105
L47897,0,0.9919865978274105
H30792,0,0.9919865978274105
L49478,0,0.9912341326184695
M18462,0,0.9919865978274105
L48897,0,0.9919865978274105
L54766,0,0.9919865978274105
H35640,0,0.9919865978274105
L54827,0,0.9919865978274105
L50763,0,0.9919865978274105
M24309,0,0.9919865978274105
L56895,0,0.9912341326184695
M24711,0,0.9919865978274105
L49054,0,0.9804970840917296
L52597,0,0.9919865978274105
L57131,0,0.9919865978274105
L55017,0,0.9919865978274105
L52484,0,0.9919865978274105
L54040,0,0.9919865978274105
L49087,0,0.9919865978274105
L47351,0,0.9919865978274105
L49688,0,0.9919865978274105
M15131,0,0.9919865978274105
L54159,0,0.9919865978274105
L52937,0,0.9919865978274105
L49478,0,0.9919865978274105
L52316,0,0.9919865978274105
M19232,0,0.9919865978274105
M19269,0,0.9919865978274105
H38515,0,0.9919865978274105
L53699,0,0.9919865978274105
H36081,0,0.9919865978274105
M16449,0,0.9919865978274105
M18293,0,0.9919865978274105
L50106,0,0.9919865978274105
L54082,0,0.9919865978274105
L50899,0,0.9919865978274105
M17771,0,0.9919865978274105
L48834,0,0.9919865978274105
L55142,0,0.9919865978274105
M18080,0,0.9919865978274105
H33555,0,0.9919865978274105
L51419,0,0.9919865978274105
L52773,0,0.9919865978274105
L48182,0,0.9865693469137485
L52347,0,0.9919865978274105
M23295,0,0.9919865978274105
M17294,0,0.9912341326184695
L55258,0,0.9919865978274105
L54759,0,0.9919865978274105
L52965,0,0.9919865978274105
L48143,0,0.9919865978274105
L53132,0,0.9912341326184695
L51457,0,0.9919865978274105
H37078,0,0.9919865978274105
M15201,0,0.9919865978274105
M20973,0,0.9919865978274105
L52072,0,0.9919865978274105
L55934,0,0.9919865978274105
M24351,0,0.9919865978274105
H31906,0,0.9919865978274105
L55983,0,0.9919865978274105
M24201,0,0.9919865978274105
L56320,0,0.9919865978274105
M19569,0,0.9919865978274105
L49741,0,0.9919865978274105
L50583,0,0.9912341326184695
L56272,0,0.9919865978274105
L51117,0,0.9919865978274105
L53893,0,0.9919865978274105
L50708,0,0.9919865978274105
L54759,0,0.9919865978274105
M18535,0,0.9919865978274105
L54973,0,0.9919865978274105
M18808,0,0.9919865978274105
M20667,0,0.9919865978274105
L54579,0,0.9919865978274105
L56682,0,0.9919865978274105
L56591,0,0.9919865978274105
M21604,0,0.9919865978274105
L55275,0,0.9919865978274105
L56314,0,0.9919865978274105
L52460,0,0.9919865978274105
M17132,0,0.9919865978274105
M24098,0,0.9919865978274105
L48588,0,0.9877172771782851
L52866,0,0.9919865978274105
L55790,0,0.9919865978274105
L56204,0,0.9912341326184695
L55659,0,0.9919865978274105
L49148,0,0.9919865978274105
M20275,0,0.9919865978274105
M15062,0,0.9919865978274105
L50217,0,0.9919865978274105
L53139,0,0.9919865978274105
L50377,0,0.9919865978274105
L47854,0,0.9919865978274105
L50665,0,0.9919865978274105
H33908,1,0.05473212096555824
L55621,0,0.9919865978274105
M20807,0,0.9919865978274105
M22333,0,0.9919865978274105
L52436,0,0.9919865978274105
L50223,0,0.9919865978274105
L50021,0,0.9919865978274105
L52255,0,0.9919865978274105
L47380,1,0.08783345162973288
L49401,0,0.9912341326184695
L47780,0,0.9919865978274105
L50043,0,0.9919865978274105
H36556,0,0.9919865978274105
M15545,0,0.9919865978274105
M19284,0,0.9919865978274105
M21435,0,0.9919865978274105
L56661,0,0.9919865978274105
L55217,0,0.9919865978274105
L53233,0,0.9919865978274105
M17212,0,0.9919865978274105
L48345,0,0.9919865978274105
M15293,0,0.9919865978274105
M16486,0,0.9919865978274105
L54979,0,0.9919865978274105
L53837,0,0.9919865978274105
L56612,0,0.9919865978274105
L50225,0,0.9919865978274105
L52437,0,0.9919865978274105
L55852,0,0.9912341326184695
L53037,0,0.9919865978274105
M21431,0,0.9865693469137485
L51373,0,0.9919865978274105
M17227,0,0.9919865978274105
L48129,0,0.9919865978274105
L49402,0,0.9919865978274105
M17148,0,0.9919865978274105
L54355,0,0.9919865978274105
M16543,0,0.9919865978274105
L48211,0,0.9919865978274105
M21491,0,0.9919865978274105
L55518,0,0.9919865978274105
L53429,0,0.9919865978274105
L51492,0,0.9919865978274105
L49619,0,0.9919865978274105
M17591,0,0.9919865978274105
L53162,0,0.9919865978274105
L53655,0,0.9919865978274105
L56781,0,0.9919865978274105
L57089,0,0.9919865978274105
M17955,0,0.9919865978274105
M15361,0,0.9919865978274105
L56922,0,0.9912341326184695
H30492,0,0.9919865978274105
L50595,0,0.9919865978274105
L54518,0,0.9919865978274105
M16884,0,0.9912341326184695
L48545,0,0.9919865978274105
L47290,0,0.9919865978274105
L50579,0,0.9919865978274105
L52914,0,0.9897888103382276
H30676,0,0.9919865978274105
L56334,0,0.9919865978274105
M16716,0,0.9919865978274105
M21644,0,0.9919865978274105
L48027,0,0.9919865978274105
L56957,0,0.9919865978274105
L56314,0,0.9919865978274105
M18581,0,0.9919865978274105
L48781,0,0.9919865978274105
L55255,0,0.9912341326184695
L47523,0,0.9919865978274105
L50948,0,0.9919865978274105
L55127,0,0.9919865978274105
M24079,0,0.9919865978274105
L48961,0,0.9919865978274105
L56452,0,0.9919865978274105
H30263,0,0.9919865978274105
M15434,0,0.9919865978274105
L53706,0,0.9919865978274105
M23110,0,0.9919865978274105
M23226,0,0.9919865978274105
L53184,0,0.9919865978274105
L54888,0,0.9919865978274105
M16374,0,0.9919865978274105
M17753,0,0.9919865978274105
L54923,0,0.9919865978274105
L52786,0,0.9897888103382276
L49135,0,0.9912341326184695
L56048,0,0.9919865978274105
L53445,0,0.9919865978274105
M22749,0,0.9919865978274105
L56541,0,0.9919865978274105
M22342,0,0.9919865978274105
L49127,0,0.9919865978274105
L55934,0,0.9919865978274105
L54077,0,0.9919865978274105
L48807,0,0.9919865978274105
M23953,0,0.9919865978274105
M17517,0,0.9919865978274105
M15120,0,0.9919865978274105
M23303,0,0.9919865978274105
L54037,0,0.9919865978274105
L54551,0,0.9919865978274105
L55870,0,0.9919865978274105
H33869,0,0.9919865978274105
L53723,0,0.9919865978274105
L52887,0,0.9919865978274105
L52957,0,0.9919865978274105
L47975,0,0.9919865978274105
M23807,0,0.9919865978274105
M16661,0,0.9919865978274105
M15356,0,0.9919865978274105
L56016,0,0.9919865978274105
L55730,0,0.9919865978274105
M17886,0,0.9919865978274105
L50647,0,0.9843670217107329
M23743,0,0.9919865978274105
L56850,0,0.9919865978274105
M19299,0,0.9877172771782851
L49152,0,0.9919865978274105
M17852,0,0.9919865978274105
L55271,0,0.9919865978274105
M19069,0,0.9919865978274105
L54356,0,0.9919865978274105
L50345,0,0.9919865978274105
M19854,0,0.9919865978274105
L53314,0,0.9919865978274105
L51585,0,0.9919865978274105
M16463,0,0.9919865978274105
M24285,0,0.9919865978274105
L49777,0,0.9919865978274105
M20984,0,0.9919865978274105
L57121,0,0.9919865978274105
L52555,0,0.9919865978274105
L51904,1,0.0547136393050488
M16429,0,0.9919865978274105
M20586,0,0.9919865978274105
L52922,0,0.9897888103382276
L49861,0,0.9919865978274105
L53140,0,0.9919865978274105
H33318,0,0.9919865978274105
M22667,0,0.9919865978274105
L51648,0,0.9919865978274105
M24161,0,0.9919865978274105
L53083,0,0.9919865978274105
L50607,0,0.9919865978274105
H33389,0,0.9919865978274105
L51285,0,0.9919865978274105
M22667,0,0.9919865978274105
L49759,0,0.9919865978274105
M21414,0,0.9919865978274105
M19283,0,0.9919865978274105
M24266,0,0.9919865978274105
M23576,0,0.9919865978274105
L56461,0,0.9912341326184695
M22956,0,0.9919865978274105
L56472,0,0.9919865978274105
L49792,0,0.9919865978274105
L52457,0,0.9919865978274105
H32395,0,0.9919865978274105
M22332,0,0.9919865978274105
L49000,0,0.9919865978274105
L52746,0,0.9919865978274105
L49244,0,0.9919865978274105
M22710,0,0.9919865978274105
L56379,0,0.9919865978274105
L55863,0,0.9919865978274105
H34569,0,0.9919865978274105
H35166,0,0.9919865978274105
L52430,0,0.9861939778243319
L50342,0,0.9912341326184695
M21957,0,0.9919865978274105
L55433,0,0.9919865978274105
L51342,0,0.9919865978274105
L54227,0,0.9919865978274105
M19116,0,0.9919865978274105
L51407,0,0.9919865978274105
L49477,0,0.9919865978274105
L51517,0,0.9877172771782851
L56355,1,0.07138358444447035
L47693,0,0.9919865978274105
L49830,0,0.9919865978274105
L47333,0,0.9919865978274105
H33529,0,0.9897888103382276
L53527,0,0.9919865978274105
M17863,0,0.9919865978274105
L53852,0,0.9912341326184695
L49197,0,0.9919865978274105
M23453,0,0.9919865978274105
L49868,0,0.9919865978274105
M17183,0,0.9919865978274105
M17053,0,0.9919865978274105
L53941,0,0.9919865978274105
H31983,0,0.9919865978274105
L53423,0,0.9919865978274105
M19011,0,0.9919865978274105
M23584,0,0.9919865978274105
M21829,0,0.9919865978274105
M23665,0,0.9919865978274105
M21134,0,0.9919865978274105
M18269,0,0.9865693469137485
M17699,0,0.9919865978274105
M15111,0,0.9919865978274105
L48951,0,0.9919865978274105
L51562,0,0.9919865978274105
H31904,0,0.9919865978274105
M22968,0,0.9919865978274105
L51017,0,0.9919865978274105
M21061,0,0.9919865978274105
L55706,0,0.9865693469137485
L53281,0,0.9919865978274105
L51935,1,0.05742515148990912
L52785,0,0.9919865978274105
H39086,0,0.9919865978274105
M23333,0,0.9919865978274105
L50165,0,0.9919865978274105
M20552,0,0.9919865978274105
L53219,0,0.9919865978274105
L56917,0,0.9919865978274105
L52911,0,0.9919865978274105
L48403,0,0.9919865978274105
L55138,0,0.9919865978274105
L50014,0,0.9919865978274105
L49707,0,0.9919865978274105
H30011,0,0.9919865978274105
L48971,0,0.9919865978274105
L55003,0,0.9919865978274105
M17431,0,0.9919865978274105
L55251,0,0.9919865978274105
L47628,0,0.9919865978274105
L54978,0,0.9919865978274105
L56060,0,0.9919865978274105
L56257,0,0.9919865978274105
L51230,0,0.9919865978274105
M14923,0,0.9919865978274105
L57048,0,0.9919865978274105
L50466,0,0.9919865978274105
L56511,0,0.9919865978274105
L53071,0,0.9919865978274105
L50071,0,0.9912341326184695
M15653,0,0.9865693469137485
M22344,0,0.9919865978274105
L54665,0,0.9919865978274105
L57010,0,0.9919865978274105
L53984,0,0.9919865978274105
L51948,0,0.9919865978274105
L47778,0,0.9919865978274105
L52122,0,0.9919865978274105
L48403,0,0.9919865978274105
M19812,0,0.9919865978274105
M16127,0,0.9919865978274105
L55282,0,0.9919865978274105
L53136,0,0.9919865978274105
L53136,0,0.9919865978274105
L49988,0,0.9919865978274105
L54492,0,0.9919865978274105
L54763,0,0.9919865978274105
L53774,0,0.9919865978274105
L53963,0,0.9919865978274105
L49498,0,0.9919865978274105
L53098,0,0.9919865978274105
L49533,0,0.9919865978274105
L51641,0,0.9919865978274105
L56488,0,0.9919865978274105
L55770,0,0.9919865978274105
M21261,0,0.9919865978274105
L51211,0,0.9919865978274105
L54022,0,0.9919865978274105
L55446,0,0.9919865978274105
L49643,0,0.9919865978274105
L56220,0,0.9919865978274105
M22925,0,0.9877172771782851
L49654,0,0.9919865978274105
L49327,0,0.9919865978274105
L52412,0,0.9919865978274105
M22167,0,0.9919865978274105
L54091,0,0.9919865978274105
L57099,0,0.9865693469137485
M15735,0,0.9919865978274105
L47768,0,0.9919865978274105
L52990,0,0.9865693469137485
H35197,0,0.9919865978274105
M23757,0,0.9919865978274105
L53989,0,0.9919865978274105
L51776,0,0.9919865978274105
L57052,0,0.9401403410696082
L52042,1,0.06883089814082655
H33845,0,0.9919865978274105
L53621,0,0.9919865978274105
M24851,0,0.9919865978274105
L56949,0,0.9894108160094077
L54272,0,0.9919865978274105
L53864,0,0.9919865978274105
L50630,0,0.9919865978274105
L56844,0,0.9919865978274105
M19733,0,0.9919865978274105
L50764,0,0.9919865978274105
L52643,0,0.9919865978274105
L51360,0,0.9897888103382276
L56694,0,0.9919865978274105
L56374,0,0.9919865978274105
M20651,0,0.9919865978274105
L54459,0,0.9919865978274105
L55790,0,0.9919865978274105
L49881,0,0.9919865978274105
L55978,0,0.9919865978274105
M23722,0,0.9919865978274105
L55726,0,0.9919865978274105
L47339,0,0.9919865978274105
M17745,0,0.9919865978274105
M23912,0,0.9919865978274105
L55295,0,0.9919865978274105
L54091,0,0.9919865978274105
M16420,0,0.9919865978274105
H31898,0,0.9912341326184695
M23305,0,0.9919865978274105
H33139,0,0.9919865978274105
L55725,0,0.9919865978274105
L49607,0,0.9919865978274105
L56949,0,0.9919865978274105
M24722,0,0.9919865978274105
L48211,0,0.9919865978274105
L52378,0,0.9919865978274105
H39385,0,0.9919865978274105
L52598,0,0.9919865978274105
H37679,0,0.9919865978274105
L47904,0,0.9919865978274105
L50197,0,0.9919865978274105
L53257,0,0.9919865978274105
L56262,0,0.9919865978274105
L48892,0,0.9919865978274105
L55784,0,0.9912341326184695
L47765,0,0.9919865978274105
M20421,0,0.9897888103382276
L50595,0,0.9919865978274105
L50085,0,0.9919865978274105
L52622,0,0.9919865978274105
L47525,0,0.9919865978274105
M21433,0,0.9919865978274105
H30686,0,0.9919865978274105
L49381,0,0.9919865978274105
L52984,0,0.9919865978274105
L56257,0,0.9919865978274105
L53174,0,0.9919865978274105
L49125,0,0.9919865978274105
L52749,0,0.9919865978274105
M21722,0,0.9919865978274105
L54799,0,0.9919865978274105
L56495,0,0.9919865978274105
L54051,0,0.9919865978274105
M22494,0,0.9919865978274105
M20867,0,0.9912341326184695
L55550,0,0.9919865978274105
L56426,0,0.9919865978274105
L55843,0,0.9919865978274105
L54810,0,0.9919865978274105
M24206,0,0.9919865978274105
L48242,0,0.9919865978274105
L49315,0,0.9919865978274105
H32038,0,0.9919865978274105
L56332,0,0.9919865978274105
L47576,0,0.9919865978274105
L53887,0,0.9919865978274105
L50218,0,0.9919865978274105
M21904,0,0.9919865978274105
L55304,0,0.9919865978274105
M24803,0,0.9786763668585322
L55451,0,0.9919865978274105
M19237,0,0.9919865978274105
L50948,0,0.9919865978274105
L51650,0,0.9919865978274105
H35414,0,0.9919865978274105
L56457,0,0.9919865978274105
L55490,0,0.9919865978274105
M16392,0,0.9919865978274105
H38730,0,0.9919865978274105
L56455,0,0.9919865978274105
L48512,0,0.9919865978274105
L55973,0,0.9919865978274105
H32038,0,0.9919865978274105
L49434,0,0.9919865978274105
L51924,0,0.9919865978274105
L51623,0,0.9919865978274105
H29870,0,0.9919865978274105
H32800,0,0.9919865978274105
L54167,0,0.9919865978274105
L53121,0,0.9919865978274105
L48604,0,0.9919865978274105
L55036,0,0.9919865978274105
L53060,0,0.9912341326184695
L52820,0,0.9919865978274105
L52109,0,0.9919865978274105
L50984,0,0.9919865978274105
L54511,0,0.9919865978274105
L54339,0,0.9919865978274105
L55863,0,0.9919865978274105
L52471,0,0.9919865978274105
M16616,0,0.9919865978274105
L54206,0,0.9919865978274105
L48871,0,0.9919865978274105
L55277,0,0.9919865978274105
L51652,0,0.9919865978274105
L52368,0,0.9909879472161722
M22145,0,0.9919865978274105
M15562,0,0.9919865978274105
L48927,0,0.9919865978274105
L56936,0,0.9919865978274105
M17757,0,0.9919865978274105
L50462,0,0.9919865978274105
L55571,0,0.9919865978274105
M16098,0,0.9919865978274105
L55040,0,0.9919865978274105
L47380,0,0.9919865978274105
L50031,0,0.9919865978274105
M24557,0,0.9919865978274105
M16145,0,0.9865693469137485
L50426,0,0.9919865978274105
L49001,0,0.9912341326184695
M17591,0,0.9912341326184695
L49988,0,0.9919865978274105
L50490,0,0.9919865978274105
L53109,0,0.9919865978274105
L57110,0,0.9919865978274105
L55093,0,0.9865693469137485
L55334,0,0.9919865978274105
M16659,0,0.9919865978274105
L48743,0,0.9919865978274105
L55265,0,0.9919865978274105
L55270,0,0.9919865978274105
M18827,0,0.9919865978274105
L56253,0,0.9865693469137485
L47499,0,0.9919865978274105
L55982,0,0.9919865978274105
M18373,0,0.9919865978274105
L56719,0,0.9919865978274105
L53292,0,0.9919865978274105
L47396,0,0.9919865978274105
L49082,0,0.9919865978274105
L52569,0,0.9919865978274105
L53305,0,0.9919865978274105
L55217,0,0.9919865978274105
L56199,0,0.9919865978274105
M21014,0,0.9919865978274105
L56489,0,0.9919865978274105
M22228,0,0.9919865978274105
L49310,0,0.9919865978274105
M20261,0,0.9894108160094077
L55410,0,0.9919865978274105
L49814,0,0.9919865978274105
L55452,0,0.9919865978274105
L55696,0,0.9919865978274105
M18406,0,0.9897888103382276
L55838,0,0.9919865978274105
L54261,0,0.9912341326184695
M23276,0,0.9919865978274105
M15583,0,0.9919865978274105
L53270,0,0.9919865978274105
L49082,0,0.9919865978274105
H37374,0,0.9919865978274105
L56393,0,0.9919865978274105
M17124,0,0.9919865978274105
L51412,0,0.9919865978274105
H35797,0,0.9912341326184695
M18404,0,0.9919865978274105
M22987,0,0.9919865978274105
M18013,0,0.9919865978274105
L54767,0,0.9919865978274105
L56256,0,0.9919865978274105
H34909,0,0.9919865978274105
L56474,0,0.9919865978274105
M17661,0,0.9919865978274105
M21562,0,0.9919865978274105
H36996,0,0.9919865978274105
L53602,0,0.9919865978274105
L56664,0,0.9919865978274105
L53558,0,0.9919865978274105
H29682,0,0.9919865978274105
L51266,0,0.9919865978274105
L54272,0,0.9912341326184695
L50482,0,0.9919865978274105
L56602,0,0.9865693469137485
L54265,0,0.9919865978274105
L54347,0,0.9919865978274105
M17819,0,0.9919865978274105
L47378,0,0.9919865978274105
L51768,0,0.9919865978274105
L48854,0,0.9912341326184695
M17793,0,0.9919865978274105
M16922,0,0.9919865978274105
L55253,0,0.9919865978274105
M15876,0,0.9919865978274105
L47217,0,0.9919865978274105
L48397,0,0.9919865978274105
M16280,0,0.9919865978274105
H38189,0,0.9919865978274105
L53257,0,0.9919865978274105
L57113,0,0.9919865978274105
L49256,0,0.9919865978274105
L55810,0,0.9877172771782851
L49671,0,0.9919865978274105
L56070,0,0.9919865978274105
M23193,0,0.9919865978274105
H34783,0,0.9919865978274105
M15088,0,0.9919865978274105
L52773,0,0.9919865978274105
L55116,0,0.9919865978274105
H37110,0,0.9912341326184695
M17302,0,0.9912341326184695
L49076,0,0.9919865978274105
L53455,0,0.9919865978274105
L56142,0,0.9877172771782851
M16659,0,0.9919865978274105
L47264,0,0.9919865978274105
M17343,0,0.9919865978274105
M15887,0,0.9919865978274105
L48495,0,0.9919865978274105
L48644,0,0.9919865978274105
L49467,0,0.9919865978274105
L54732,0,0.9912341326184695
L50250,0,0.9919865978274105
M21610,0,0.9919865978274105
M20800,0,0.9919865978274105
L47384,0,0.9919865978274105
L49354,0,0.9919865978274105
L56474,0,0.9919865978274105
L47835,0,0.9919865978274105
L55816,0,0.9919865978274105
L47567,0,0.9919865978274105
M24721,0,0.9919865978274105
H35636,0,0.9919865978274105
M15568,0,0.9919865978274105
L56307,0,0.9919865978274105
L54293,0,0.9919865978274105
L53530,0,0.9919865978274105
